time,joint_index,x,y,z,xr,yr,zr,wr
0.722341,1,-50.120319,0.0,-70.849922,0.0,-0.888121,-0.0,-0.459609
0.722341,2,-59.948914,0.0,-79.799217,0.0,-0.894606,-0.0,-0.446857
0.722341,3,-143.931519,0.0,-101.650162,0.000001,-0.953108,-0.000001,-0.30263
0.730675,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.730675,1,-51.644703,0.0,-69.744049,0.0,-0.893056,-0.0,-0.449946
0.730675,2,-61.627846,0.0,-78.520348,0.0,-0.89928,-0.0,-0.437374
0.730675,3,-146.148026,0.0,-98.179962,0.000001,-0.956578,-0.000001,-0.291475
0.739009,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.739009,1,-54.607868,0.0,-67.444153,0.0,-0.902571,-0.0,-0.43054
0.739009,2,-64.88398,0.0,-75.875092,0.0,-0.908272,-0.0,-0.418381
0.739009,3,-150.259857,0.0,-91.380249,0.000001,-0.962914,-0.000001,-0.269809
0.747343,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.747343,1,-57.438755,0.0,-65.045158,0.0,-0.91157,-0.0,-0.411145
0.747343,2,-67.990089,0.0,-73.128746,0.0,-0.916763,-0.0,-0.399432
0.747343,3,-153.971542,0.0,-84.789528,0.000001,-0.968494,-0.000001,-0.249035
0.755677,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.755677,1,-58.719414,-0.026961,-63.868275,-0.000142,0.915645,-0.000063,0.401988
0.755677,2,-69.495392,-0.000232,-71.73317,-0.000284,0.920819,0.000003,0.38999
0.755677,3,-155.684753,-0.0,-81.579033,-0.000281,0.971021,0.000049,0.238996
0.764011,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.764011,1,-59.427612,-0.938121,-63.474277,-0.004949,0.917444,-0.002146,0.397829
0.764011,2,-71.911026,-0.071918,-68.644333,-0.009559,0.928214,0.000121,0.371924
0.764011,3,-158.524704,-0.00027,-75.315872,-0.009713,0.975459,0.001812,0.219962
0.772346,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.772346,1,-59.706146,-1.691306,-63.178577,-0.008933,0.918339,-0.003849,0.395676
0.772346,2,-73.036827,-0.397812,-65.106987,-0.015986,0.934333,-0.000135,0.356043
0.772346,3,-159.771347,-0.003603,-69.225708,-0.017467,0.97901,0.003368,0.203036
0.78068,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.78068,1,-59.762653,-1.997698,-63.063805,-0.010559,0.918594,-0.004541,0.395035
0.78068,2,-73.173172,-0.649734,-63.395092,-0.018029,0.936789,-0.000462,0.34943
0.78068,3,-159.933075,-0.00802,-66.265015,-0.020617,0.980544,0.00399,0.195174
0.789014,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.789014,1,-59.814854,-2.515606,-62.872616,-0.013317,0.918944,-0.005711,0.394123
0.789014,2,-72.901733,-1.262823,-60.321056,-0.020528,0.940639,-0.001451,0.338785
0.789014,3,-159.653061,-0.023754,-60.539169,0.025938,-0.98326,-0.004977,-0.180283
0.797347,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.797347,1,-59.81707,-2.748832,-62.788269,-0.014562,0.91906,-0.00624,0.393798
0.797347,2,-72.739288,-1.640095,-59.761005,-0.021183,0.941212,-0.002191,0.337145
0.797347,3,-159.444366,-0.032523,-57.777596,0.028312,-0.984498,-0.005416,-0.173012
0.805681,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.805681,1,-59.78072,-3.21046,-62.730347,-0.017019,0.919049,-0.007291,0.393708
0.805681,2,-72.915611,-3.06643,-60.680996,-0.019412,0.940174,-0.005301,0.3401
0.805681,3,-159.185669,-0.046173,-52.450825,0.032866,-0.986789,-0.006012,-0.158529
0.814016,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.814016,1,-59.863602,-3.670042,-62.649475,-0.019458,0.919264,-0.00832,0.393073
0.814016,2,-73.115227,-4.462739,-61.855358,-0.017865,0.938811,-0.008266,0.34387
0.814016,3,-158.538147,-0.077345,-47.450729,0.037084,-0.988726,-0.006715,-0.144914
0.82235,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.82235,1,-59.956108,-3.906912,-62.548397,-0.020721,0.919546,-0.008841,0.392336
0.82235,2,-73.202591,-5.133423,-62.512913,-0.017343,0.938017,-0.009645,0.34602
0.82235,3,-158.024918,-0.103688,-45.089359,0.039142,-0.989561,-0.007132,-0.138514
0.830685,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.830685,1,-60.245075,-4.415703,-62.24025,-0.023445,0.920434,-0.009936,0.390068
0.830685,2,-73.30246,-6.391116,-63.905182,-0.017127,0.936233,-0.012124,0.350754
0.830685,3,-156.637131,-0.181581,-40.662807,0.043358,-0.990976,-0.008163,-0.126568
0.83902,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.83902,1,-60.434181,-4.694952,-62.038502,-0.024945,0.921016,-0.010525,0.388584
0.83902,2,-73.297707,-6.967282,-64.610909,-0.017543,0.935258,-0.013208,0.353284
0.83902,3,-155.769394,-0.234356,-38.604382,0.045593,-0.991561,-0.008795,-0.12104
0.847354,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.847354,1,-60.830685,-5.323855,-61.625076,-0.028323,0.922198,-0.01184,0.385496
0.847354,2,-73.145546,-7.99687,-65.9757,-0.019681,0.933183,-0.015074,0.358546
0.847354,3,-153.721375,-0.368272,-34.805267,0.050562,-0.992491,-0.01033,-0.110896
0.855688,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855688,1,-61.113811,-6.065737,-61.264294,-0.032313,0.923079,-0.013408,0.383016
0.855688,2,-72.723259,-8.840892,-67.180801,-0.023821,0.93094,-0.016591,0.364016
0.855688,3,-151.304916,-0.539237,-31.433474,0.05648,-0.993105,-0.012256,-0.101991
0.864023,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
