,time,joint_index,x,y,z,xr,yr,zr,wr,angle,axis,sensor_x,sensor_y,sensor_z,axis_x,axis_y,axis_z
137,0.785528,1,-35.830073999999996,-23.192713,-75.479256,-0.11408199999999999,0.837498,-0.072128,0.529508,116.05551933250172,[-0.13448241  0.98726139 -0.0850261 ],0.0149,0.0096,0.0313,-0.13448241467628683,0.9872613850262167,-0.08502610057477268
138,0.793862,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0143,0.0097,0.0315,0.0,0.0,0.0
139,0.793862,1,-34.490562,-23.45804,-76.01931,-0.11477799999999999,0.8327129999999999,-0.073963,0.536604,115.09446225031311,[-0.13601968  0.98682112 -0.08765115],0.0143,0.0097,0.0315,-0.1360196784913501,0.9868211202109081,-0.08765114813166049
140,0.802197,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0132,0.0099,0.032,0.0,0.0,0.0
141,0.802197,1,-31.715153000000004,-23.918503,-77.077034,-0.11571500000000001,0.8227209999999999,-0.077515,0.5511189999999999,113.11239023077441,[-0.13867601  0.98597124 -0.09289609],0.0132,0.0099,0.032,-0.1386760054035003,0.9859712383145932,-0.09289608571794776
142,0.8105319999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0126,0.01,0.0322,0.0,0.0,0.0
143,0.8105319999999999,1,-30.281197,-24.112568,-77.591545,-0.115954,0.817517,-0.07921900000000001,0.55852,112.09297006978609,[-0.13978937  0.98556485 -0.09550317],0.0126,0.01,0.0322,-0.13978937052850068,0.985564851806305,-0.09550316628919484
144,0.818865,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0113,0.0101,0.0326,0.0,0.0,0.0
145,0.818865,1,-27.326228999999998,-24.425898,-78.584137,-0.11597,0.806704,-0.082454,0.5735680000000001,110.00115196806016,[-0.14157228  0.98479716 -0.10065707],0.0113,0.0101,0.0326,-0.1415722822750982,0.9847971578895475,-0.10065707478409026
146,0.827199,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0101,0.0102,0.033,0.0,0.0,0.0
147,0.827199,1,-24.263354999999997,-24.636566000000002,-79.518196,-0.115369,0.79537,-0.08541699999999999,0.588881,107.84473272478128,[-0.14274456  0.98410091 -0.10568534],0.0101,0.0102,0.033,-0.14274455646547438,0.9841009099146596,-0.10568533817239834
148,0.835534,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0094,0.0102,0.0332,0.0,0.0,0.0
149,0.835534,1,-22.694796,-24.702433,-79.95967900000001,-0.11483800000000001,0.789515,-0.08678,0.5966130000000001,106.74457081817717,[-0.14309518  0.98378401 -0.10813319],0.0094,0.0102,0.0332,-0.14309517669924932,0.983784012536859,-0.10813319139971833
150,0.8438680000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0081,0.0103,0.0335,0.0,0.0,0.0
151,0.8438680000000001,1,-19.490765,-24.753637,-80.78479,-0.113328,0.7774479999999999,-0.089238,0.612183,104.5049712896929,[-0.14332324  0.98322007 -0.11285718],0.0081,0.0103,0.0335,-0.14332323713447523,0.9832200697420186,-0.11285718476816232
152,0.852201,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0074,0.0103,0.0337,0.0,0.0,0.0
153,0.852201,1,-17.858429,-24.738464,-81.165878,-0.112352,0.771245,-0.09031900000000001,0.62,103.36770133776695,[-0.14319628  0.98297684 -0.1151145 ],0.0074,0.0103,0.0337,-0.14319627928757353,0.9829768443743294,-0.1151145039605379
154,0.8605360000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.006,0.0102,0.034,0.0,0.0,0.0
155,0.8605360000000001,1,-14.541433999999999,-24.625628,-81.859268,-0.109973,0.758523,-0.092159,0.6356539999999999,101.06300854007505,[-0.1424568   0.98257532 -0.1193809 ],0.006,0.0102,0.034,-0.14245679538520806,0.9825753212695314,-0.11938090082025034
156,0.868871,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0053,0.0102,0.0341,0.0,0.0,0.0
157,0.868871,1,-12.860277,-24.527732999999998,-82.169449,-0.10857699999999999,0.7520140000000001,-0.09290599999999999,0.643471,99.89775707730891,[-0.14184342  0.98242023 -0.12137106],0.0053,0.0102,0.0341,-0.1418434249502791,0.9824202305327943,-0.12137105683920746
158,0.8772049999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0039,0.0101,0.0343,0.0,0.0,0.0
159,0.8772049999999999,1,-9.461775,-24.248775,-82.712067,-0.105395,0.738727,-0.094026,0.659039,97.54670354440492,[-0.14013278  0.98220856 -0.12501661],0.0039,0.0101,0.0343,-0.14013278378013572,0.9822085579348954,-0.12501660541497261
160,0.885539,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0032,0.01,0.0344,0.0,0.0,0.0
161,0.885539,1,-7.748213000000001,-24.067781,-82.942879,-0.103619,0.731962,-0.09439,0.666772,96.36315664206639,[-0.1390371   0.98215455 -0.12665353],0.0032,0.01,0.0344,-0.13903709866277483,0.9821545547766528,-0.1266535263106121
162,0.8938729999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0018,0.0098,0.0346,0.0,0.0,0.0
163,0.8938729999999999,1,-4.302186,-23.623331,-83.32012900000001,-0.099721,0.7182189999999999,-0.094705,0.682091,93.98548281290998,[-0.13636737  0.98215661 -0.12950805],0.0018,0.0098,0.0346,-0.1363673742909248,0.9821566088973607,-0.12950804927971069
164,0.902207,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],0.0004,0.0096,0.0347,0.0,0.0,0.0
165,0.902207,1,-0.844203,-23.070278,-83.581482,-0.095403,0.704236,-0.094445,0.697159,91.6010092125874,[-0.13307399  0.98231181 -0.13173771],0.0004,0.0096,0.0347,-0.1330739886359757,0.9823118084446503,-0.13173771114875554
166,0.910542,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0004,0.0094,0.0347,0.0,0.0,0.0
167,0.910542,1,0.8842469999999999,-22.753729,-83.667801,-0.09310299999999999,0.697171,-0.094093,0.7045779999999999,90.40903300028573,[-0.1312001  0.9824485 -0.1325952],-0.0004,0.0094,0.0347,-0.13120009635024,0.9824484965317247,-0.1325951974252509
168,0.918876,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0018,0.0091,0.0347,0.0,0.0,0.0
169,0.918876,1,4.329979,-22.042425,-83.750809,-0.088252,0.682932,-0.092933,0.719152,88.03101535332841,[-0.12700811  0.98284346 -0.13374478],-0.0018,0.0091,0.0347,-0.12700810818419572,0.9828434634733395,-0.13374478219056637
170,0.9272100000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0025,0.009,0.0347,0.0,0.0,0.0
171,0.9272100000000001,1,6.043243,-21.648556,-83.747437,-0.085715,0.675771,-0.092123,0.726292,86.84714669000954,[-0.12469696  0.98310199 -0.13401922],-0.0025,0.009,0.0347,-0.12469695624854185,0.983101987062164,-0.13401922301212646
172,0.93704,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0039,0.0086,0.0347,0.0,0.0,0.0
173,0.93704,1,9.440650999999999,-20.786947,-83.651611,-0.080451,0.661404,-0.090041,0.740247,84.49511807931226,[-0.11965901  0.98374104 -0.13392273],-0.0039,0.0086,0.0347,-0.11965901326791338,0.9837410350579978,-0.1339227258039824
174,0.9453739999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0046,0.0084,0.0347,0.0,0.0,0.0
175,0.9453739999999999,1,11.1209,-20.32036,-83.5597,-0.077738,0.654212,-0.08877,0.74705,83.32905897456668,[-0.11694002  0.9841206  -0.13353528],-0.0046,0.0084,0.0347,-0.11694002452064226,0.984120601529476,-0.1335352848889528
176,0.953709,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.006,0.008,0.0345,0.0,0.0,0.0
177,0.953709,1,14.435022,-19.318807999999997,-83.290024,-0.072185,0.639849,-0.085771,0.7602800000000001,81.02220731581595,[-0.11112303  0.98499632 -0.13203759],-0.006,0.008,0.0345,-0.11112302941853225,0.984996318493017,-0.1320375889209244
178,0.962982,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0067,0.0078,0.0345,0.0,0.0,0.0
179,0.962982,1,16.065237,-18.785229,-83.113403,-0.069357,0.632692,-0.084048,0.766698,79.88338023188783,[-0.10803145  0.98549005 -0.13091436],-0.0067,0.0078,0.0345,-0.10803144868146175,0.9854900490097813,-0.1309143590233069
180,0.9713149999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.008,0.0073,0.0343,0.0,0.0,0.0
181,0.9713149999999999,1,19.263214,-17.656176000000002,-82.680122,-0.06363300000000001,0.618463,-0.080162,0.77912,77.63982098957707,[-0.10150836  0.98658191 -0.12787568],-0.008,0.0073,0.0343,-0.10150836278305982,0.986581908316432,-0.12787568364552418
182,0.979649,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0086,0.0071,0.0342,0.0,0.0,0.0
183,0.979649,1,20.827645999999998,-17.062271,-82.425133,-0.060747,0.611406,-0.078007,0.785116,76.53716345642825,[-0.09808209  0.98717601 -0.12595009],-0.0086,0.0071,0.0342,-0.09808209468986334,0.9871760117528534,-0.1259500874194968
184,0.987984,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0099,0.0066,0.0339,0.0,0.0,0.0
185,0.987984,1,23.879559,-15.819810999999998,-81.843231,-0.054961,0.597439,-0.073288,0.796665,74.37441814555731,[-0.0909316   0.98844783 -0.12125316],-0.0099,0.0066,0.0339,-0.09093159520083663,0.9884478321936034,-0.12125315676714242
186,0.996317,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0105,0.0063,0.0338,0.0,0.0,0.0
187,0.996317,1,25.364113,-15.172956,-81.51844799999999,-0.052069000000000004,0.590542,-0.070732,0.8022130000000001,73.3160786372579,[-0.08721224  0.98912007 -0.11847157],-0.0105,0.0063,0.0338,-0.08721224377348545,0.989120068802582,-0.11847157476783061
188,1.00465,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0117,0.0057,0.0335,0.0,0.0,0.0
189,1.00465,1,28.24365,-13.832362,-80.80703000000001,-0.046314999999999995,0.576959,-0.065251,0.812844,71.25051440843568,[-0.07951328  0.99051936 -0.11202248],-0.0117,0.0057,0.0335,-0.07951328280814858,0.9905193595100207,-0.1120224811943108
190,1.012985,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0123,0.0055,0.0334,0.0,0.0,0.0
191,1.012985,1,29.636164,-13.1404,-80.42289699999999,-0.043462,0.570284,-0.062335,0.817925,70.24475015192819,[-0.07554344  0.99123862 -0.10834752],-0.0123,0.0055,0.0334,-0.07554343613946421,0.991238620757402,-0.10834752408433808
192,1.02132,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0129,0.0052,0.0332,0.0,0.0,0.0
193,1.02132,1,30.995653000000004,-12.435189,-80.021561,-0.04063,0.563696,-0.05930800000000001,0.8228479999999999,69.25819223619928,[-0.07149874  0.99196541 -0.1043674 ],-0.0129,0.0052,0.0332,-0.0714987415939098,0.9919654108176368,-0.1043673976483289
194,1.029654,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0139,0.0046,0.0328,0.0,0.0,0.0
195,1.029654,1,33.611488,-10.988624,-79.172798,-0.035042000000000004,0.5508029999999999,-0.052945000000000006,0.832217,67.34570549423431,[-0.06320134  0.99342189 -0.09549099],-0.0139,0.0046,0.0328,-0.063201344299392,0.9934218949871013,-0.09549098721338137
196,1.037989,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0145,0.0043,0.0327,0.0,0.0,0.0
197,1.037989,1,34.866009000000005,-10.249067,-78.728218,-0.032293,0.54451,-0.04962,0.8366620000000001,66.42135828228015,[-0.05895906  0.99414112 -0.0905939 ],-0.0145,0.0043,0.0327,-0.058959062870727545,0.9941411241984286,-0.09059389649910199
198,1.046324,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0155,0.0036,0.0323,0.0,0.0,0.0
199,1.046324,1,37.264275,-8.741864,-77.80596899999999,-0.026899,0.5322600000000001,-0.042707,0.845075,64.64004680824777,[-0.05031164  0.99553409 -0.07987877],-0.0155,0.0036,0.0323,-0.050311636128717474,0.9955340884743361,-0.07987877036875488
200,1.054658,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0159,0.0033,0.0321,0.0,0.0,0.0
201,1.054658,1,38.406662,-7.975975,-77.331276,-0.024258000000000002,0.526313,-0.039132,0.849044,63.78439581865198,[-0.0459151   0.99619561 -0.07406833],-0.0159,0.0033,0.0321,-0.04591509807950924,0.9961956062132389,-0.07406833284060332
202,1.062992,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0168,0.0027,0.0317,0.0,0.0,0.0
203,1.062992,1,40.575146000000004,-6.423934,-76.362328,-0.019096000000000002,0.514804,-0.031771,0.856506,62.14695219969091,[-0.03699794  0.99741771 -0.06155538],-0.0168,0.0027,0.0317,-0.036997942086646154,0.9974177093618447,-0.06155538427078105
204,1.0713270000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0173,0.0023,0.0315,0.0,0.0,0.0
205,1.0713270000000001,1,41.600334000000004,-5.639462,-75.871094,-0.016578,0.509252,-0.027995999999999997,0.860002,61.36635087606106,[-0.03248739  0.99796525 -0.05486289],-0.0173,0.0023,0.0315,-0.03248738906464475,0.9979652464681188,-0.05486288721521261
206,1.079661,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0181,0.0017,0.0311,0.0,0.0,0.0
207,1.079661,1,43.530871999999995,-4.057701,-74.88266,-0.011672,0.498575,-0.020286000000000002,0.8665299999999999,59.88415720108013,[-0.02338497  0.99890003 -0.04064321],-0.0181,0.0017,0.0311,-0.023384969500053716,0.9989000315703633,-0.04064320521573764
208,1.087995,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0184,0.0014,0.0309,0.0,0.0,0.0
209,1.087995,1,44.435719,-3.261987,-74.38844300000001,-0.009285,0.493461,-0.016362,0.8695649999999999,59.183840304313286,[-0.01880242  0.99927405 -0.03313356],-0.0184,0.0014,0.0309,-0.01880241720413073,0.9992740544930053,-0.033133564921269475
210,1.096328,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0188,0.001,0.0307,0.0,0.0,0.0
211,1.096328,1,45.300053000000005,-2.46407,-73.896194,-0.006942,0.488501,-0.012399,0.872447,58.51138179307708,[-0.01420481  0.99957718 -0.025371  ],-0.0188,0.001,0.0307,-0.014204811808626188,0.9995771785257419,-0.025370997063548846
212,1.104663,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0195,0.0004,0.0302,0.0,0.0,0.0
213,1.104663,1,46.90683,-0.864553,-72.923363,-0.002388,0.47906499999999996,-0.004376,0.877765,57.25210799244137,[-0.00498444  0.99994586 -0.00913397],-0.0195,0.0004,0.0302,-0.0049844399348475754,0.9999458615526606,-0.009133965307744133
214,1.112997,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0198,0.0,0.03,0.0,0.0,0.0
215,1.112997,1,47.649215999999996,-0.06436499999999999,-72.445587,-0.000176,0.474596,-0.000327,0.8802040000000001,56.666098691102654,[-3.70841613e-04  9.99999694e-01 -6.89006860e-04],-0.0198,0.0,0.03,-0.0003708416129121267,0.9999996938729755,-0.0006890068603537808
216,1.12133,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0203,-0.0006,0.0297,0.0,0.0,0.0
217,1.12133,1,49.012199,1.533507,-71.514107,0.004123,0.46617700000000006,0.007823,0.884647,55.58372203910379,[0.00884269 0.99982013 0.01677816],-0.0203,-0.0006,0.0297,0.008842689390639659,0.9998201338977019,0.016778161315298096
218,1.129665,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0206,-0.001,0.0295,0.0,0.0,0.0
219,1.129665,1,49.633003,2.329911,-71.063004,0.006211,0.46223400000000003,0.011914,0.886656,55.087955482250166,[0.01343124 0.99957782 0.02576394],-0.0206,-0.001,0.0295,0.01343124445287572,0.9995778213541388,0.025763942426591743
220,1.137999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0208,-0.0013,0.0293,0.0,0.0,0.0
221,1.137999,1,50.213551,3.123811,-70.623337,0.008261,0.458474,0.01601,0.888525,54.62300043509288,[0.01800458 0.99922885 0.03489326],-0.0208,-0.0013,0.0293,0.018004575031838322,0.9992288503991095,0.034893263074655796
222,1.146334,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0213,-0.002,0.0289,0.0,0.0,0.0
223,1.146334,1,51.254630999999996,4.701772,-69.783028,0.01225,0.45151499999999994,0.024197,0.8918510000000001,53.7864057216689,[0.02708207 0.99820084 0.05349427],-0.0213,-0.002,0.0289,0.02708206889291847,0.9982008437702924,0.053494271102199856
224,1.154669,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0215,-0.0023,0.0288,0.0,0.0,0.0
225,1.154669,1,51.715603,5.4847209999999995,-69.384644,0.014193,0.44832299999999997,0.028281,0.8933110000000001,53.4153205761555,[0.03157942 0.9975185  0.06292521],-0.0215,-0.0023,0.0288,0.03157941945783784,0.9975184999363231,0.06292521395667668
226,1.1630040000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0218,-0.0029,0.0285,0.0,0.0,0.0
227,1.1630040000000001,1,52.519672,7.0359169999999995,-68.63668100000001,0.017984,0.442529,0.036405,0.895834,52.76839746186974,[0.04046914 0.9958168  0.08192166],-0.0218,-0.0029,0.0285,0.04046914269787274,0.9958167954263192,0.08192166036010103
228,1.171339,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0219,-0.0032,0.0283,0.0,0.0,0.0
229,1.171339,1,52.863316000000005,7.8031630000000005,-68.289055,0.019835,0.439932,0.040438,0.8969010000000001,52.49270453987264,[0.04485206 0.99479992 0.09144077],-0.0219,-0.0032,0.0283,0.044852059852633554,0.9947999190869062,0.09144076613666728
230,1.179673,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0221,-0.0036,0.0282,0.0,0.0,0.0
231,1.179673,1,53.168406999999995,8.564198,-67.960205,0.02166,0.43754,0.044447,0.8978389999999999,52.249192092076825,[0.04919096 0.99367554 0.10094139],-0.0221,-0.0036,0.0282,0.049190959140032214,0.9936755430346119,0.1009413924698528
232,1.188007,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0223,-0.0042,0.0279,0.0,0.0,0.0
233,1.188007,1,53.664104,10.065804,-67.362137,0.025240000000000002,0.43337600000000004,0.052377,0.899336,51.85819944791478,[0.05772327 0.99112037 0.11978493],-0.0223,-0.0042,0.0279,0.05772326627462973,0.9911203742089514,0.11978492542259435
234,1.196342,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0223,-0.0045,0.0278,0.0,0.0,0.0
235,1.196342,1,53.855305,10.805488,-67.094429,0.026998,0.43161000000000005,0.05629,0.899897,51.71084907357159,[0.06190759 0.98970045 0.12907541],-0.0223,-0.0045,0.0278,0.061907585229084156,0.989700454134566,0.12907541197663333
236,1.204676,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0224,-0.0051,0.0276,0.0,0.0,0.0
237,1.204676,1,54.125847,12.260483,-66.624977,0.030462,0.42871899999999996,0.06399500000000001,0.900653,51.51182449329048,[0.07010204 0.98660876 0.14727135],-0.0224,-0.0051,0.0276,0.07010203922434068,0.9866087635158595,0.14727135447973483
238,1.2130100000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0225,-0.0054,0.0276,0.0,0.0,0.0
239,1.2130100000000001,1,54.205757,12.974967999999999,-66.42439300000001,0.032173,0.42759899999999995,0.067781,0.90085,51.46007438462086,[0.07410886 0.98495242 0.15613007],-0.0225,-0.0054,0.0276,0.07410885985417522,0.9849524248526861,0.1561300665084341
240,1.221344,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0225,-0.0057,0.0275,0.0,0.0,0.0
241,1.221344,1,54.24913000000001,13.680239000000002,-66.24724599999999,0.033872,0.42669700000000005,0.071517,0.900926,51.439889698421055,[0.07805099 0.98323461 0.16479607],-0.0225,-0.0057,0.0275,0.07805098864308603,0.9832346097378035,0.16479607211819744
242,1.2296790000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0225,-0.0062,0.0274,0.0,0.0,0.0
243,1.2296790000000002,1,54.22728000000001,15.061546,-65.96489,0.037242000000000004,0.425555,0.078826,0.9007229999999999,51.49340749457672,[0.08573336 0.97965363 0.18146227],-0.0225,-0.0062,0.0274,0.08573336111154978,0.9796536299829646,0.18146227170879708
244,1.238013,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0225,-0.0065,0.0273,0.0,0.0,0.0
245,1.238013,1,54.162548,15.736797,-65.860359,0.038918,0.42531800000000003,0.082393,0.900445,51.566733637258665,[0.0894729  0.97781069 0.1894224 ],-0.0225,-0.0065,0.0273,0.0894729040292235,0.9778106941749649,0.18942240047483971
246,1.2463469999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0224,-0.0068,0.0273,0.0,0.0,0.0
247,1.2463469999999999,1,54.06224399999999,16.401257,-65.780602,0.040589,0.42530500000000004,0.085897,0.90005,51.67073208445348,[0.09313959 0.97594749 0.19710787],-0.0224,-0.0068,0.0273,0.0931395885769419,0.975947491185205,0.1971078676487122
248,1.254681,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0223,-0.0073,0.0272,0.0,0.0,0.0
249,1.254681,1,53.755764,17.696236,-65.696083,0.043927,0.42595299999999997,0.09270199999999999,0.898911,51.96944147414898,[0.10025986 0.97220358 0.21158488],-0.0223,-0.0073,0.0272,0.10025985635111988,0.9722035784899621,0.21158488409091253
250,1.2630139999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0222,-0.0076,0.0272,0.0,0.0,0.0
251,1.2630139999999999,1,53.549965,18.325968,-65.691513,0.045597000000000006,0.426616,0.095996,0.898167,52.16361250030104,[0.10371113 0.97034514 0.21834449],-0.0222,-0.0076,0.0272,0.10371112955786654,0.9703451377822837,0.21834448742322862
252,1.273067,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0221,-0.0079,0.0273,0.0,0.0,0.0
253,1.273067,1,53.309353,18.943329000000002,-65.712082,0.047269,0.427505,0.099213,0.897308,52.3870879589318,[0.10708767 0.96851032 0.22476653],-0.0221,-0.0079,0.0273,0.10708766984045946,0.9685103195571226,0.22476652748908385
254,1.2814020000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0219,-0.0084,0.0273,0.0,0.0,0.0
255,1.2814020000000002,1,52.724297,20.139318,-65.828346,0.050623,0.429962,0.105405,0.895243,52.92071017080757,[0.11361185 0.96495225 0.23655763],-0.0219,-0.0084,0.0273,0.113611848301654,0.9649522454116854,0.2365576293431017
256,1.2897370000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0217,-0.0086,0.0273,0.0,0.0,0.0
257,1.2897370000000001,1,52.380119,20.717119,-65.92372900000001,0.052309,0.431529,0.10837100000000001,0.8940370000000001,53.229988865710496,[0.11676297 0.96324929 0.2419033 ],-0.0217,-0.0086,0.0273,0.11676296916185314,0.9632492939923402,0.24190330021677314
258,1.298522,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0216,-0.0088,0.0274,0.0,0.0,0.0
259,1.298522,1,52.001678000000005,21.280897,-66.043648,0.054000000000000006,0.43332200000000004,0.111247,0.8927149999999999,53.5671500342759,[0.11983446 0.96160942 0.24687452],-0.0216,-0.0088,0.0274,0.11983446148182093,0.961609417004178,0.24687452474940985
260,1.306856,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0212,-0.0093,0.0275,0.0,0.0,0.0
261,1.306856,1,51.14241,22.364643,-66.355797,0.057402,0.43758100000000005,0.11671300000000001,0.8897229999999999,54.32319900758451,[0.12574316 0.95855228 0.25566812],-0.0212,-0.0093,0.0275,0.12574316037272643,0.9585522779529984,0.25566812091185015
262,1.3151899999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.021,-0.0095,0.0276,0.0,0.0,0.0
263,1.3151899999999999,1,50.661777,22.883724,-66.547234,0.059113,0.44004399999999994,0.119296,0.8880520000000001,54.741158853736906,[0.12857806 0.95714993 0.2594835 ],-0.021,-0.0095,0.0276,0.1285780603546909,0.9571499330218329,0.25948350258104325
264,1.323524,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0208,-0.0097,0.0277,0.0,0.0,0.0
265,1.323524,1,50.147265999999995,23.387007,-66.76162,0.060832000000000004,0.44272799999999995,0.12177400000000001,0.8862629999999999,55.185260121938406,[0.131335   0.95584035 0.26290748],-0.0208,-0.0097,0.0277,0.13133499621186495,0.9558403505208859,0.2629074800878426
266,1.331858,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0203,-0.0101,0.0279,0.0,0.0,0.0
267,1.331858,1,49.016964,24.344307,-67.257019,0.064287,0.448751,0.1264,0.8823340000000001,56.149642502416576,[0.1365994  0.95352279 0.26857941],-0.0203,-0.0101,0.0279,0.136599404321746,0.9535227851476635,0.26857941273148067
268,1.340193,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0201,-0.0103,0.028,0.0,0.0,0.0
269,1.340193,1,48.401340000000005,24.797363,-67.536766,0.066022,0.452086,0.12854100000000002,0.880191,56.66913740933887,[0.13910518 0.9525235  0.27082972],-0.0201,-0.0103,0.028,0.1391051842676403,0.9525234972406232,0.27082971571516695
270,1.348527,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0.],-0.0198,-0.0105,0.0281,0.0,0.0,0.0
